x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
5775147.08573265,3323571.299872,0,0,0,0,0,0,1998,33,2,453,16,1,1985,53,34,747,1,2,1985,138,34,-460,4,2,106,Forest,1040,1892,-522,2720,3020,-695
5280747.08573265,3022641.299872,0,0,0,0,0,0,1985,90,3,418,30,1,1985,20,34,724,0,0,1985,109,34,-508,3,1,113,Forest,1193,2081,-682,2547,2773,-618
5646747.08573265,3036711.299872,0,0,0,0,0,0,2004,75,15,428,5,1,1985,123,1,642,123,3,0,0,0,0,0,0,124,Forest,1385,2400,-381,1722,2141,-370
5365737.08573265,2962401.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,5,25,-461,0,0,126,Forest,1225,5194,-3404,1893,2252,-515
5278287.08573265,2987781.299872,2007,95,1,1419,95,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,106,34,-524,3,1,128,Forest,1487,2110,-222,2093,2364,-669
6307977.08573265,3237951.299872,1985,102,3,1374,34,1,1985,236,1,417,236,5,1985,92,1,717,92,3,1985,238,1,-509,238,4,131,Forest,2649,3337,-642,2231,2425,-576
5461947.08573265,3013101.299872,2016,723,1,1157,723,6,2016,1042,1,456,1042,15,2016,612,1,558,612,11,2016,1154,1,-501,1154,9,132,Forest,2292,3416,-1130,2238,2889,-831
5797677.08573265,3321711.299872,1985,130,34,854,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,116,34,-325,3,1,134,Forest,1421,2150,-346,1105,1902,-820
5771217.08573265,3062781.299872,1998,250,2,857,125,5,0,0,0,0,0,0,0,0,0,0,0,0,1997,200,2,-244,100,4,136,Forest,2216,2668,-610,1623,2085,-536
5405817.08573265,3080991.299872,2013,1037,1,1312,1037,11,2013,790,1,525,790,8,1985,24,34,660,0,0,2013,953,1,-647,953,7,138,Forest,1130,1859,-340,2013,2280,-291
5259567.08573265,3253941.299872,1998,96,21,1003,4,1,1994,145,25,334,5,1,1999,95,20,735,4,2,1994,163,25,-342,6,1,142,Forest,1418,2105,-164,1569,1968,-534
5890107.08573265,3446181.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,77,34,-576,2,1,150,Forest,1303,2039,-488,2458,2941,-802
5555307.08573265,3278391.299872,2015,568,1,980,568,4,2015,422,1,472,422,4,2015,219,1,607,219,3,2015,484,1,-479,484,4,160,Forest,1921,2846,-746,2077,2460,-570
5914557.08573265,3324231.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,Forest,2643,3612,-822,2315,2783,-589
5362047.08573265,3020451.299872,2008,404,4,1139,101,5,2002,370,10,343,37,4,2006,222,6,670,37,5,2016,553,3,-1106,184,5,168,Forest,1172,2306,-742,2237,2983,-807
6391587.08573265,3359061.299872,1991,275,28,1679,9,2,2011,168,8,701,21,3,0,0,0,0,0,0,2011,232,8,-831,29,2,171,Forest,1394,2214,-376,2396,3256,-1080
5713017.08573265,3281331.299872,2012,1457,1,1065,1457,13,2012,735,1,499,735,8,2011,127,8,672,15,2,2012,966,1,-638,966,7,175,Forest,1349,4595,-2322,2310,2599,-573
5433447.08573265,3274251.299872,0,0,0,0,0,0,0,0,0,0,0,0,1991,64,1,736,64,2,1985,102,34,-265,3,1,178,Forest,2376,3365,-864,1433,2386,-961
5368647.08573265,2904201.299872,2012,335,4,907,83,4,2015,224,1,468,224,5,2015,193,4,588,48,6,2015,216,1,-530,216,3,181,Forest,1624,3540,-1591,2130,2892,-796
5900127.08573265,3485661.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,Forest,1065,1845,-572,1163,1748,-638
5435097.08573265,3269721.299872,2014,818,5,1850,163,2,2018,1636,1,767,1636,6,2018,617,1,672,617,7,2018,1784,1,-974,1784,6,193,Forest,2552,3944,-765,1647,2018,-438
5591007.08573265,3285381.299872,2015,219,4,1762,54,2,2015,235,4,696,58,3,0,0,0,0,0,0,2016,256,1,-815,256,3,195,Forest,2511,3180,-636,1634,2057,-668
5916627.08573265,3486141.299872,1985,174,17,1695,10,1,1995,421,1,790,421,3,0,0,0,0,0,0,1985,69,18,-1004,3,0,200,Forest,1857,3261,-977,2231,2491,-585
5394147.08573265,2928501.299872,0,0,0,0,0,0,0,0,0,0,0,0,2014,99,5,725,19,2,0,0,0,0,0,0,212,Forest,1935,2556,-491,1962,2286,-578
5414307.08573265,2980971.299872,0,0,0,0,0,0,1998,40,21,364,1,0,0,0,0,0,0,0,2003,89,16,-330,5,0,218,Forest,1995,2952,-787,795,2352,-1640
6197037.08573265,2713041.299872,0,0,0,0,0,0,0,0,0,0,0,0,1985,93,2,64,46,0,0,0,0,0,0,0,219,Forest,2551,3482,-912,2688,3262,-802
5855307.08573265,3318891.299872,0,0,0,0,0,0,0,0,0,0,0,0,1990,261,4,660,65,2,0,0,0,0,0,0,222,Forest,2433,3907,-1116,2934,3228,-772
5387967.08573265,3286551.299872,2005,94,14,1465,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,109,34,-559,3,1,228,Forest,2170,2965,-463,1992,2421,-638
6203157.08573265,3277851.299872,1991,160,28,1607,5,0,1989,519,2,645,259,4,2014,45,5,447,9,0,1995,333,24,-851,13,2,233,Forest,1677,2181,-401,2545,2918,-655
5725167.08573265,2962431.299872,0,0,0,0,0,0,0,0,0,0,0,0,1988,296,3,651,98,9,0,0,0,0,0,0,240,Forest,1729,3104,-775,2261,2545,-655
