x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
3145855.50962518,1858513.86166033,0,0,0,0,0,0,2008,23,13,420,1,0,2014,104,7,280,14,2,1985,498,24,2484,20,3,2009,431,1,486,431,4,1985,31,2,1344,15,0,1989,29,3,473,9,0,2009,387,1,1909,387,3,0,0,0,0,0,0,1985,42,2,-1611,21,0,73,Forest
3118585.50962518,1820563.86166033,0,0,0,0,0,0,1998,223,1,867,223,2,0,0,0,0,0,0,0,0,0,0,0,0,1985,178,23,2931,7,0,1985,197,17,1890,11,1,0,0,0,0,0,0,1998,792,1,3497,792,2,0,0,0,0,0,0,0,0,0,0,0,0,74,Forest
2967325.50962518,1656643.86166033,1985,78,22,286,3,0,2003,294,3,368,98,3,2003,312,2,302,156,3,0,0,0,0,0,0,2002,1489,3,881,496,7,2002,828,3,364,276,5,2002,142,3,731,47,2,2002,2210,4,2026,552,6,0,0,0,0,0,0,2002,1165,3,-281,388,5,77,Forest
2948905.50962518,2098903.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,259,36,2759,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,164,6,753,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,Forest
3200905.50962518,2126203.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,543,5,2600,108,2,1993,315,28,2454,11,2,0,0,0,0,0,0,1985,129,5,208,25,1,2007,267,14,3378,19,0,0,0,0,0,0,0,0,0,0,0,0,0,93,Forest
3335245.50962518,2196643.86166033,1991,266,2,256,133,5,1991,344,2,489,172,4,1991,466,2,347,233,5,1985,1099,1,3904,1099,3,2015,1152,1,1172,1152,4,2015,700,1,435,700,3,1991,364,2,697,182,5,2009,534,12,2749,44,1,1991,926,2,2147,463,4,2015,1168,1,-312,1168,5,94,Forest
2969155.50962518,2055703.86166033,1990,220,1,417,220,4,1990,485,1,646,485,6,1990,856,1,646,856,9,2000,251,4,2114,62,2,1990,999,1,1648,999,7,1990,1020,1,1051,1020,5,1990,231,1,313,231,4,1990,1507,1,2631,1507,7,1990,413,1,890,413,7,1990,866,1,-1096,866,5,96,Forest
3548785.50962518,2152273.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,502,1,1651,502,3,1985,305,3,774,101,3,0,0,0,0,0,0,1985,89,26,3269,3,0,0,0,0,0,0,0,0,0,0,0,0,0,101,Forest
3333235.50962518,2281453.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,296,1,3279,296,3,0,0,0,0,0,0,2006,140,15,585,9,1,2005,43,16,670,2,1,0,0,0,0,0,0,1985,398,8,1934,49,3,2009,142,12,-541,11,1,103,Forest
3215515.50962518,1745293.86166033,1985,93,36,502,2,1,1995,172,9,692,19,3,1985,140,36,802,3,1,1985,522,1,2463,522,3,1985,441,36,1908,12,4,1985,523,31,1114,16,5,1985,100,36,275,2,1,1985,496,36,2925,13,3,1985,411,1,1157,411,3,1985,434,36,-1311,12,3,106,Forest
3204745.50962518,2121643.86166033,2007,50,14,416,3,0,2005,41,16,595,2,0,2005,37,16,573,2,0,1989,327,1,3103,327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,323,15,1693,21,1,0,0,0,0,0,0,108,Forest
3008245.50962518,2202613.86166033,2009,3,12,471,0,0,2012,137,9,606,15,1,0,0,0,0,0,0,1996,316,1,3154,316,1,2012,604,9,1678,67,1,2012,426,9,979,47,1,2012,285,2,580,142,3,2012,836,9,3015,92,2,1985,759,2,1624,379,3,2012,1282,2,-389,641,4,110,Forest
2996005.50962518,2398093.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,450,36,3337,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,97,31,2137,3,0,2012,203,9,-514,22,2,119,Forest
3477205.50962518,1996783.86166033,0,0,0,0,0,0,0,0,0,0,0,0,1992,420,1,400,420,6,2001,325,3,2849,108,1,1992,1292,1,766,1292,5,1992,776,1,374,776,10,0,0,0,0,0,0,1992,1163,1,2056,1163,10,1985,405,7,1705,57,2,1992,1072,1,-213,1072,9,125,Forest
3376375.50962518,1872973.86166033,2008,111,5,341,22,1,2011,259,2,476,129,2,2011,349,2,499,174,2,2014,299,7,2725,42,1,2010,1099,2,1472,549,3,2011,761,1,709,761,2,1985,131,28,618,4,0,2011,1422,1,2249,1422,8,0,0,0,0,0,0,2011,810,1,-799,810,2,128,Forest
3223405.50962518,2359963.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,838,36,3888,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1135,1,2529,1135,3,0,0,0,0,0,0,2005,1232,1,-75,1232,5,131,Forest
3022585.50962518,1896463.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1013,16,4192,63,2,0,0,0,0,0,0,1985,39,18,957,2,0,1985,38,22,593,1,0,0,0,0,0,0,0,1985,1258,14,2792,89,2,1985,507,19,-964,26,1,133,Forest
3719155.50962518,2139883.86166033,2003,109,1,642,109,1,2002,348,4,968,87,6,1985,275,11,1460,25,2,1989,269,1,2769,269,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,427,4,4277,106,1,0,0,0,0,0,0,0,0,0,0,0,0,134,Forest
3614725.50962518,2153953.86166033,1990,321,3,259,107,7,0,0,0,0,0,0,1990,445,1,326,445,7,1996,38,25,2692,1,0,1990,984,1,1175,984,5,1990,808,1,539,808,5,1990,471,1,646,471,5,1985,820,11,2430,74,3,0,0,0,0,0,0,1990,1086,1,-521,1086,5,137,Forest
3115015.50962518,2027593.86166033,2000,268,5,418,53,4,2004,496,1,766,496,6,2003,660,2,836,330,3,0,0,0,0,0,0,1997,1025,7,1527,146,3,2004,1126,1,1463,1126,4,1996,541,1,299,541,3,2003,1539,2,2842,769,4,0,0,0,0,0,0,2020,1075,1,83,1075,2,141,Forest
3342265.50962518,2319553.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,868,1,2711,868,3,2013,194,8,1169,24,1,0,0,0,0,0,0,2020,8,1,688,8,0,2012,398,9,2257,44,1,2011,597,1,1817,597,2,0,0,0,0,0,0,142,Forest
3130015.50962518,1800613.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,184,1,2950,184,1,1985,296,3,1655,98,2,0,0,0,0,0,0,154,Forest
2983225.50962518,2342173.86166033,1985,183,3,613,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1164,2,2090,582,6,1985,791,2,1326,395,7,1985,218,3,209,72,6,1985,1052,8,3247,131,5,1985,184,6,536,30,2,1985,919,2,-1419,459,6,163,Forest
2945785.50962518,2001343.86166033,2006,194,1,258,194,4,2006,283,3,405,94,3,2003,214,6,311,35,2,0,0,0,0,0,0,2007,1693,2,890,846,7,2007,527,1,344,527,6,2007,322,1,778,322,5,2008,1136,1,2685,1136,8,0,0,0,0,0,0,2007,771,2,-344,385,3,165,Forest
3476095.50962518,2013193.86166033,2000,128,5,356,25,1,2002,329,2,570,164,6,1985,95,28,541,3,0,2000,572,1,2297,572,3,1991,464,1,1070,464,3,2001,476,2,744,238,3,1991,239,1,593,239,1,1985,316,25,2307,12,1,0,0,0,0,0,0,1991,650,1,-491,650,3,169,Forest
3237205.50962518,2101153.86166033,0,0,0,0,0,0,2003,10,18,352,0,0,0,0,0,0,0,0,1985,1006,1,3333,1006,5,2007,92,14,1248,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,55,18,2212,3,0,1985,717,1,2041,717,4,0,0,0,0,0,0,171,Forest
3208525.50962518,2286133.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,155,29,1872,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,142,2,663,71,3,0,0,0,0,0,0,0,0,0,0,0,0,2013,196,1,-253,196,2,173,Forest
2882455.50962518,1794733.86166033,1985,346,36,400,9,5,1985,389,36,669,10,5,1985,522,27,644,19,7,0,0,0,0,0,0,1992,1453,20,1554,72,11,1999,726,10,1271,72,9,1985,290,32,354,9,6,1989,892,12,2377,74,4,1999,259,1,873,259,4,1999,696,9,-1480,77,8,174,Forest
3234415.50962518,2034733.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,78,27,2497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Forest
3729625.50962518,2144833.86166033,1996,38,25,344,1,0,0,0,0,0,0,0,1990,83,31,509,2,0,1985,347,36,3420,9,0,1985,456,36,1983,12,2,1985,300,36,895,8,1,1985,134,36,578,3,1,1989,305,1,3106,305,1,1985,336,36,2090,9,0,1985,537,36,-1036,14,2,179,Forest
3135175.50962518,2332483.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,Forest
3044695.50962518,1914313.86166033,0,0,0,0,0,0,1996,269,2,571,134,4,1996,319,2,539,159,7,1985,706,2,2972,353,2,1997,589,1,1684,589,3,1996,629,2,806,314,7,0,0,0,0,0,0,1997,616,14,3049,44,2,1985,393,2,1158,196,2,1989,546,1,-1302,546,4,183,Forest
3111925.50962518,1932613.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,334,1,1716,334,1,1998,292,1,643,292,3,0,0,0,0,0,0,1998,925,3,2385,308,5,2011,14,10,2111,1,0,2006,264,1,-917,264,1,187,Forest
3278695.50962518,1890313.86166033,0,0,0,0,0,0,1987,136,1,502,136,3,0,0,0,0,0,0,1988,900,2,2927,450,6,0,0,0,0,0,0,2006,154,1,519,154,3,0,0,0,0,0,0,2011,322,10,2113,32,1,1988,751,2,1746,375,6,0,0,0,0,0,0,191,Forest
3063025.50962518,2377603.86166033,1985,266,7,317,38,1,1991,334,1,603,334,1,1985,479,36,745,13,1,2010,460,2,3257,230,1,1985,1063,36,2151,29,1,1991,946,1,826,946,1,1991,471,1,566,471,3,1985,1050,36,3414,29,1,1985,353,36,1505,9,0,1985,1061,36,-1274,29,1,195,Forest
3229255.50962518,1832833.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,56,36,1515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,260,1,-768,260,3,196,Forest
3439135.50962518,1988143.86166033,2018,287,1,414,287,4,2018,401,1,606,401,6,2018,659,1,530,659,11,1985,759,4,4003,189,2,2018,677,1,1856,677,5,2018,737,1,903,737,6,2018,286,1,607,286,5,2018,628,1,3593,628,3,2015,777,6,2269,129,2,2018,689,1,-933,689,6,198,Forest
3193585.50962518,2195293.86166033,0,0,0,0,0,0,0,0,0,0,0,0,1997,175,3,178,58,5,0,0,0,0,0,0,1996,314,9,974,34,3,1997,136,8,320,17,2,0,0,0,0,0,0,1996,431,4,2209,107,3,0,0,0,0,0,0,1993,39,28,-381,1,0,200,Forest
2970565.50962518,2326063.86166033,2014,247,1,627,247,3,2014,248,1,910,248,2,2014,345,1,1193,345,2,0,0,0,0,0,0,2014,537,1,3051,537,2,1985,300,36,1866,8,1,1985,5,26,78,0,0,2011,865,10,3841,86,2,1985,105,25,575,4,0,1985,210,36,-2243,5,0,201,Forest
3616915.50962518,2162773.86166033,1985,153,27,476,5,2,1985,255,27,644,9,3,2000,345,1,798,345,7,0,0,0,0,0,0,2000,1152,1,1673,1152,8,2000,850,1,1044,850,7,2000,222,1,286,222,5,2000,1007,1,2687,1007,5,1985,119,31,723,3,1,2000,1087,1,-1092,1087,7,202,Forest
3226525.50962518,2210023.86166033,0,0,0,0,0,0,1986,791,2,608,395,8,0,0,0,0,0,0,1989,638,5,3069,127,3,0,0,0,0,0,0,1986,2115,1,1082,2115,7,1986,438,1,307,438,12,1986,1936,1,2679,1936,11,0,0,0,0,0,0,1986,2134,1,-1281,2134,7,203,Forest
2960275.50962518,2082763.86166033,2003,186,1,224,186,3,0,0,0,0,0,0,0,0,0,0,0,0,1985,524,36,2493,14,1,0,0,0,0,0,0,1991,154,1,605,154,1,1985,78,7,595,11,0,1992,612,1,2165,612,5,1985,312,36,1465,8,2,1985,141,36,-734,3,1,206,Forest
3294535.50962518,2290183.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,335,12,1527,27,2,0,0,0,0,0,0,0,0,0,0,0,0,2007,207,14,2676,14,1,0,0,0,0,0,0,0,0,0,0,0,0,208,Forest
3430405.50962518,1947343.86166033,1985,84,8,634,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1992,251,2,2177,125,1,2019,304,2,2045,152,2,0,0,0,0,0,0,0,0,0,0,0,0,2002,123,19,2946,6,0,0,0,0,0,0,0,0,0,0,0,0,0,214,Forest
3376495.50962518,1825363.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,228,11,1102,20,1,1995,468,2,533,234,4,1985,125,12,575,10,1,1989,262,16,1910,16,1,1985,392,12,1095,32,2,1985,322,12,-494,26,1,216,Forest
2907325.50962518,1600783.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,410,7,3876,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,623,6,2429,103,2,0,0,0,0,0,0,217,Forest
2866735.50962518,1772953.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,454,2,589,227,7,0,0,0,0,0,0,1998,302,23,2758,13,2,0,0,0,0,0,0,1986,659,1,-534,659,8,218,Forest
3230935.50962518,2187463.86166033,2009,624,1,293,624,7,2009,882,1,519,882,9,2009,1526,1,528,1526,9,2012,693,9,2536,77,3,2009,1733,1,1566,1733,9,2009,1488,1,1212,1488,7,2009,244,1,220,244,3,2009,2718,1,2319,2718,13,0,0,0,0,0,0,2009,1156,1,-1378,1156,6,219,Forest
2785855.50962518,2384563.86166033,2006,216,15,242,14,2,2019,438,2,376,219,6,2015,288,6,264,48,3,1991,2039,1,2595,2039,8,0,0,0,0,0,0,2020,668,1,-20,668,2,2020,285,1,540,285,2,0,0,0,0,0,0,1991,1212,1,1422,1212,7,0,0,0,0,0,0,221,Forest
2822515.50962518,1812913.86166033,1985,269,8,280,33,4,2011,184,1,386,184,2,1989,350,4,446,87,4,1995,264,26,3022,10,0,1990,1029,2,1326,514,5,1990,826,1,628,826,5,1985,99,6,595,16,1,1985,1485,11,1955,135,5,0,0,0,0,0,0,2003,784,18,-540,43,4,224,Forest
3196015.50962518,2125303.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,277,1,2336,277,2,1985,827,2,1114,413,5,0,0,0,0,0,0,1985,221,2,464,110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,Forest
2864725.50962518,1949743.86166033,1989,306,1,218,306,3,0,0,0,0,0,0,0,0,0,0,0,0,1985,826,1,3411,826,5,0,0,0,0,0,0,1985,184,6,882,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,Forest
3649165.50962518,2099713.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,Forest
3318055.50962518,2274823.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,147,2,562,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,Forest
