x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5632250.39972337,3555360.83462041,1985,198,9,334,22,2,0,0,0,0,0,0,1992,221,1,384,221,3,1985,429,36,2805,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,172,36,1777,4,0,0,0,0,0,0,0,24,Forest
5665280.39972337,3581730.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1000,36,3591,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,488,36,2291,13,2,0,0,0,0,0,0,25,Forest
5726990.39972337,3432150.83462041,1989,97,11,203,8,1,1989,40,32,363,1,0,2001,101,3,278,33,1,1988,894,1,3426,894,4,1991,27,30,1297,0,0,1990,0,31,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,670,1,2303,670,4,1988,256,1,-458,256,6,26,Forest
5417660.39972337,3401100.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,244,8,2205,30,1,1985,184,4,964,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,340,2,-346,170,5,28,Forest
5330930.39972337,3520980.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,190,36,2598,5,1,1997,105,6,1018,17,1,1995,38,26,437,1,0,1997,20,2,715,10,0,0,0,0,0,0,0,2013,224,8,1715,28,1,2013,241,4,-396,60,5,29,Forest
5357420.39972337,3578460.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,635,1,3096,635,1,1991,939,8,2083,117,2,1995,1233,1,1503,1233,2,1985,393,4,415,98,1,0,0,0,0,0,0,1985,1141,4,1717,285,3,0,0,0,0,0,0,30,Forest
5381810.39972337,3590280.83462041,0,0,0,0,0,0,2001,453,2,409,226,5,2001,337,2,255,168,4,2006,1249,1,4368,1249,4,2002,1546,1,1509,1546,7,2001,627,1,564,627,10,2001,266,2,692,133,3,2002,1350,1,2686,1350,6,2014,889,1,3104,889,2,2001,698,1,-654,698,8,31,Forest
5638610.39972337,3409110.83462041,1990,36,31,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,734,7,3979,104,2,2010,573,1,1453,573,6,2010,313,1,540,313,5,0,0,0,0,0,0,1985,151,36,2830,4,0,1985,31,19,1917,1,0,2010,300,1,-709,300,3,32,Forest
5540780.39972337,3328110.83462041,1990,690,3,65,230,4,1991,514,1,278,514,3,0,0,0,0,0,0,1985,8,32,2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,981,1,1990,981,3,0,0,0,0,0,0,2014,202,1,-355,202,3,33,Forest
5512010.39972337,3399570.83462041,2007,67,1,228,67,1,1986,47,35,382,1,0,2010,125,2,242,62,2,0,0,0,0,0,0,2011,707,1,741,707,6,2011,471,1,287,471,6,2011,204,1,708,204,4,2010,825,2,1561,412,5,0,0,0,0,0,0,2011,607,1,-213,607,6,34,Forest
5564180.39972337,3423540.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,561,2,2990,280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Forest
5701010.39972337,3453570.83462041,2008,108,1,255,108,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,577,19,4236,30,1,0,0,0,0,0,0,1992,126,1,637,126,2,1985,30,21,690,1,0,2011,749,1,3179,749,2,1985,200,19,2635,10,0,1997,314,2,-703,157,4,36,Forest
5680280.39972337,3399090.83462041,0,0,0,0,0,0,0,0,0,0,0,0,1988,442,2,261,221,9,0,0,0,0,0,0,1985,1276,1,687,1276,15,1985,322,1,341,322,4,0,0,0,0,0,0,1985,891,1,2045,891,4,0,0,0,0,0,0,1985,915,1,-61,915,13,37,Forest
5495270.39972337,3406980.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,392,1,2328,392,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,Forest
5499260.39972337,3542280.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1256,1,4584,1256,4,1998,231,23,1401,10,1,0,0,0,0,0,0,2014,66,1,712,66,2,1998,360,23,2648,15,1,2014,671,1,2459,671,2,2009,141,1,-592,141,1,39,Forest
5491460.39972337,3491730.83462041,0,0,0,0,0,0,0,0,0,0,0,0,2013,356,8,421,44,3,2014,693,7,2088,99,3,2014,1006,7,1814,143,3,2008,1093,13,874,84,3,2008,635,13,490,48,4,1986,293,35,2426,8,1,2014,846,7,1093,120,3,1993,1158,1,-1005,1158,5,40,Forest
5432060.39972337,3342990.83462041,0,0,0,0,0,0,1991,506,1,183,506,3,1991,443,1,110,443,3,1985,938,1,2990,938,5,1991,205,30,739,6,1,1989,141,32,288,4,1,2002,38,19,695,2,1,1991,901,1,1332,901,3,0,0,0,0,0,0,1985,107,2,-337,53,1,43,Forest
