x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5758884.24724638,2311661.69586083,1985,300,4,353,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,274,28,3082,9,1,0,0,0,0,0,0,0,0,0,0,0,0,19,Forest
5406414.24724638,2140301.69586083,2019,125,2,232,62,2,2011,75,10,390,7,1,0,0,0,0,0,0,1985,248,36,3738,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,947,2,2809,473,2,0,0,0,0,0,0,1996,195,2,-596,97,2,20,Forest
5660004.24724638,2377961.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,55,36,1553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,281,24,2898,11,1,0,0,0,0,0,0,1993,165,3,-567,55,2,21,Forest
5383224.24724638,2331251.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,498,20,2893,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Forest
5353224.24724638,2353961.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,546,1,2612,546,3,1985,248,36,1402,6,2,1996,250,2,583,125,4,1994,66,1,552,66,1,1985,265,36,2396,7,1,1985,516,1,1539,516,3,1985,195,36,-778,5,2,23,Forest
5549124.24724638,2198201.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,144,1,1620,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,Forest
5414214.24724638,2185931.69586083,2012,61,9,292,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,406,1,3334,406,2,2015,75,6,1540,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,61,36,-710,1,0,25,Forest
5445894.24724638,2228111.69586083,0,0,0,0,0,0,1985,44,36,455,1,0,1989,218,2,196,109,6,2010,1429,11,4238,129,3,1985,1079,12,689,89,6,1985,493,12,305,41,6,1985,41,14,653,2,1,1985,862,36,2333,23,1,2017,854,2,2455,427,3,1985,671,12,-252,55,5,26,Forest
5409624.24724638,2305211.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,295,2,2865,147,3,2011,360,10,1097,36,5,1999,139,22,485,6,2,1999,63,22,681,2,2,2011,275,3,2339,91,3,1985,180,2,1745,90,2,2011,343,10,-429,34,5,27,Forest
5591814.24724638,2155271.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,178,3,1552,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,206,3,-792,68,2,28,Forest
