x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
5316566.19904061,3969943.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,Forest,2269,4661,-1535,2779,3417,-784
5257706.19904061,3996643.5798384,2013,840,1,1135,840,11,2013,431,1,433,431,5,2014,135,1,730,135,4,2013,550,1,-390,550,5,34,Forest,1973,2474,-314,2656,3315,-891
5322686.19904061,3993913.5798384,0,0,0,0,0,0,0,0,0,0,0,0,1995,15,24,770,0,0,1985,55,34,-139,1,0,35,Forest,1664,2023,-205,1551,1712,-263
5283476.19904061,4075723.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,Forest,2915,4162,-1300,2519,2834,-402
5229086.19904061,4019263.5798384,2001,172,1,1515,172,1,2012,239,7,640,34,3,2012,97,7,676,13,2,2012,514,7,-505,73,5,37,Forest,2794,3482,-798,2221,3168,-855
5170166.19904061,4115083.5798384,0,0,0,0,0,0,0,0,0,0,0,0,1985,61,4,727,15,1,0,0,0,0,0,0,38,Forest,1896,2553,-469,1543,2038,-490
5203046.19904061,3978733.5798384,1985,468,34,1003,13,4,1985,248,34,340,7,2,2011,95,2,725,47,2,1985,447,34,-222,13,4,39,Forest,2125,2432,-354,2485,3035,-806
5352776.19904061,3987373.5798384,1996,1544,7,818,220,10,1997,903,5,394,180,7,1994,415,12,645,34,5,1998,1513,8,-383,189,6,40,Forest,2141,2613,-627,2063,2441,-466
5122406.19904061,4008883.5798384,1991,1447,2,182,723,1,0,0,0,0,0,0,0,0,0,0,0,0,1995,301,1,-253,301,1,41,Forest,2132,2876,-373,1992,2510,-522
5283236.19904061,4001923.5798384,1993,333,3,995,111,3,1985,152,24,422,6,2,1989,80,1,762,80,2,1985,224,34,-417,6,1,42,Forest,1859,2354,-474,1783,2277,-557
5127446.19904061,4015303.5798384,1994,74,25,1093,2,0,1999,127,20,416,6,2,1999,60,20,712,3,2,2004,123,15,-431,8,2,43,Forest,1364,1921,-237,1338,1614,-261
5052056.19904061,4051183.5798384,2015,127,4,733,31,2,2016,105,3,295,35,3,2014,49,5,740,9,2,1985,49,1,-212,49,1,44,Forest,1808,2515,-241,1408,1695,-253
5234576.19904061,4103563.5798384,1985,255,1,790,255,4,2009,55,10,278,5,1,1996,62,1,728,62,2,1985,59,34,-187,1,1,45,Forest,2504,3277,-969,2354,2747,-597
5314916.19904061,4038613.5798384,0,0,0,0,0,0,0,0,0,0,0,0,1996,98,1,656,98,3,0,0,0,0,0,0,46,Forest,2684,3850,-916,2733,3113,-605
5274536.19904061,4081273.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,Forest,2953,3458,-697,2417,2670,-479
