x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
4692359.743787007,2679161.353360607,0,0,0,0,0,0,0,0,0,0,0,0,2003,364,2,206,182,4,0,0,0,0,0,0,2003,540,1,574,540,6,2003,476,1,240,476,7,2003,478,1,743,478,7,2003,698,2,1411,349,3,1985,3,23,839,0,0,2003,561,1,-223,561,6,19,Forest
4666050.758921735,2717044.053122316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,39,4,768,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Forest
4587507.114835755,2796583.2397363014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,318,36,1025,8,2,1985,237,4,261,59,3,1988,89,1,718,89,2,1985,589,36,2152,16,2,1985,465,5,1450,93,2,1985,270,1,-195,270,2,21,Forest
4454103.4426234625,2692741.6717809476,0,0,0,0,0,0,0,0,0,0,0,0,1985,6,24,220,0,0,0,0,0,0,0,0,1985,180,36,694,5,0,1985,74,36,292,2,0,1985,24,36,691,0,0,1985,173,36,1524,4,0,0,0,0,0,0,0,1985,180,15,-182,12,2,22,Forest
4537476.823230829,2621085.9829308963,2011,159,1,251,159,3,2011,252,1,359,252,4,2011,341,1,276,341,6,0,0,0,0,0,0,2011,1320,1,764,1320,21,2011,842,1,337,842,14,2011,396,1,704,396,9,2011,795,1,2086,795,5,1985,297,24,1558,12,1,2011,1207,1,-249,1207,23,23,Forest
4675177.276787957,2845532.529838571,2017,94,4,169,23,2,0,0,0,0,0,0,2013,104,8,175,13,2,1985,1046,36,2577,29,5,2015,310,6,477,51,4,2016,192,5,193,38,6,2015,151,6,801,25,6,2017,414,4,1396,103,3,1985,790,34,1749,23,6,2017,249,4,-80,62,6,24,Forest
4560252.0030922005,2657467.7836526623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1073,1,2360,1073,2,1990,432,6,297,72,2,0,0,0,0,0,0,1985,106,15,761,7,1,0,0,0,0,0,0,1985,449,11,1144,40,1,2017,184,4,-118,46,1,25,Forest
4711726.82717654,2728461.0128124217,1985,81,36,236,2,0,2017,263,4,410,65,3,2014,176,7,340,25,2,0,0,0,0,0,0,1986,634,18,334,35,4,2014,478,7,573,68,7,2004,246,1,646,246,5,2008,1067,1,2050,1067,6,0,0,0,0,0,0,2014,528,7,-649,75,5,26,Forest
4554679.998606567,2720955.5615549763,2007,170,1,246,170,3,2003,121,1,358,121,3,2003,133,1,267,133,2,1985,166,27,2471,6,0,1997,221,24,1415,9,2,1999,233,13,608,17,3,2003,104,1,590,104,4,1999,507,22,2248,23,3,0,0,0,0,0,0,1985,221,36,-747,6,2,27,Forest
4652023.192144609,2749714.67832951,2001,35,20,127,1,0,2006,60,15,209,4,1,2006,78,2,127,39,1,0,0,0,0,0,0,1985,165,36,408,4,0,1985,95,36,175,2,1,1985,60,36,677,1,1,2017,526,4,1025,131,2,0,0,0,0,0,0,1985,126,36,-155,3,1,28,Forest
