x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
2951198.82587731,3400034.09140269,1987,49,15,366,3,0,2007,461,1,415,461,5,2007,826,1,322,826,6,1987,728,23,3613,31,1,2007,2308,1,817,2308,12,2007,1575,1,326,1575,8,2007,651,1,784,651,19,2007,1567,1,2383,1567,4,2007,1098,1,1897,1098,4,2007,2205,1,-137,2205,13,19,Forest
3058928.82587731,3396974.09140269,2015,269,1,292,269,3,2015,456,1,458,456,3,2015,362,1,313,362,2,0,0,0,0,0,0,2015,1035,1,1221,1035,5,2015,554,1,514,554,3,0,0,0,0,0,0,2015,1289,1,3071,1289,3,0,0,0,0,0,0,2015,670,1,-424,670,3,20,Forest
3046808.82587731,3498134.09140269,2019,607,2,250,303,5,2019,612,2,429,306,4,2019,1058,2,225,529,6,1986,1383,35,4413,39,4,2019,2529,2,947,1264,14,2019,2074,2,253,1037,11,2019,556,1,853,556,10,2019,1903,2,2481,951,5,2019,1617,2,2201,808,6,2019,2852,2,60,1426,12,21,Forest
3060368.82587731,3527804.09140269,1992,236,1,431,236,1,0,0,0,0,0,0,1992,558,1,424,558,7,2009,1531,1,5353,1531,4,0,0,0,0,0,0,2014,254,1,671,254,2,0,0,0,0,0,0,1987,566,2,3730,283,1,1987,137,29,3010,4,0,1987,60,34,-573,1,0,22,Forest
3184928.82587731,3490244.09140269,0,0,0,0,0,0,1987,77,33,625,2,0,2015,357,5,513,71,3,2010,2254,11,4346,204,5,1987,639,33,1571,19,2,1987,689,33,571,20,3,2010,427,10,672,42,6,0,0,0,0,0,0,2010,1913,10,2850,191,5,2016,861,4,-1037,215,3,23,Forest
3024218.82587731,3377954.09140269,1985,152,12,374,12,0,1985,199,12,545,16,1,1988,554,3,197,184,3,2004,1600,5,3999,320,3,1988,1338,3,492,446,4,1988,785,3,143,261,6,2013,362,1,895,362,7,1988,2211,3,1427,737,4,2003,686,18,2346,38,2,2013,894,1,101,894,5,24,Forest
3045008.82587731,3617204.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1677,28,3850,59,4,1988,657,1,1984,657,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,729,25,2198,29,2,0,0,0,0,0,0,25,Forest
3133058.82587731,3624374.09140269,1986,610,6,207,101,4,1986,619,5,418,123,3,2020,417,1,582,417,4,2008,2349,1,4393,2349,4,2009,636,12,1627,53,2,2008,438,12,728,36,1,2009,479,5,740,95,6,1986,1323,4,2960,330,2,2008,1703,1,3003,1703,6,2020,615,1,-930,615,2,26,Forest
3179648.82587731,3543584.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,101,26,3953,3,0,1985,828,7,1028,118,4,1985,452,7,484,64,4,1985,108,2,719,54,3,1985,1406,10,2448,140,3,0,0,0,0,0,0,1985,566,2,-135,283,3,27,Forest
3120878.82587731,3362804.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1128,1,1979,1128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Forest
3194078.82587731,3541214.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1717,1,4778,1717,3,1998,251,13,1677,19,0,0,0,0,0,0,0,2019,56,2,715,28,1,1998,566,12,3681,47,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Forest
3156428.82587731,3622034.09140269,1989,518,1,352,518,5,1989,473,1,489,473,4,1989,680,1,350,680,5,0,0,0,0,0,0,1989,1002,1,911,1002,3,2000,451,4,451,112,4,1998,260,3,807,86,6,1989,1164,1,2951,1164,2,0,0,0,0,0,0,1994,1060,11,68,96,8,30,Forest
3180158.82587731,3587384.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1785,34,4271,52,4,1999,271,21,1177,12,1,2000,272,1,493,272,1,2006,270,1,706,270,4,0,0,0,0,0,0,1987,1380,33,2793,41,4,2000,449,1,-237,449,2,31,Forest
