x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
4431639.40655172,4609752.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,Forest,2602,3194,-760,2602,3194,-760
4929849.40655172,5215392.44389519,2000,612,8,1240,76,2,2003,375,5,567,75,2,0,0,0,0,0,0,1985,517,23,-447,22,2,139,Forest,1794,2827,-890,1794,2827,-890
4322619.40655172,4009902.44389519,1996,173,11,942,15,1,0,0,0,0,0,0,1985,32,34,697,0,0,1996,164,11,-357,14,2,145,Forest,1307,2526,-905,1307,2526,-905
4493439.40655172,4764162.44389519,0,0,0,0,0,0,0,0,0,0,0,0,1985,173,7,571,24,1,0,0,0,0,0,0,146,Forest,1367,2730,-1244,1367,2730,-1244
4339209.40655172,4470372.44389519,2013,250,6,1532,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,Forest,1596,3581,-1100,1596,3581,-1100
4228479.40655172,4060542.44389519,0,0,0,0,0,0,1985,99,34,721,2,0,1985,126,20,669,6,1,1985,132,34,-821,3,0,168,Forest,1769,3047,-1193,1769,3047,-1193
4382469.40655172,4591332.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Forest,1815,2569,-587,1815,2569,-587
4387809.40655172,4564392.44389519,2013,274,6,1733,45,1,2013,210,1,792,210,1,2002,192,1,566,192,2,1985,258,34,-909,7,1,184,Forest,1774,3032,-1176,1774,3032,-1176
4271679.40655172,4179852.44389519,1996,199,23,1691,8,0,2013,303,2,861,151,2,1993,139,8,597,17,1,1985,203,34,-970,5,0,187,Forest,2098,2867,-688,2098,2867,-688
4332159.40655172,4212042.44389519,1995,499,1,1557,499,1,0,0,0,0,0,0,1985,152,6,565,25,1,1985,220,9,-1013,24,0,199,Forest,1486,3041,-1139,1486,3041,-1139
5073849.40655172,5233212.44389519,1995,400,24,730,16,1,1996,338,23,199,14,2,0,0,0,0,0,0,1995,314,11,-196,28,2,203,Forest,1909,2978,-1024,1909,2978,-1024
4670829.40655172,5092902.44389519,1985,168,34,1779,4,1,1985,83,34,731,2,0,0,0,0,0,0,0,1985,162,34,-881,4,1,205,Forest,2440,3097,-822,2440,3097,-822
4467849.40655172,4625562.44389519,1985,166,13,1722,12,0,1985,443,6,678,73,3,0,0,0,0,0,0,1985,492,6,-808,82,2,207,Forest,1681,2825,-958,1681,2825,-958
4625889.40655172,5033892.44389519,2000,319,1,728,319,2,0,0,0,0,0,0,0,0,0,0,0,0,1985,54,34,-332,1,0,212,Forest,1484,2366,-682,1484,2366,-682
4146969.40655172,4263072.44389519,0,0,0,0,0,0,1991,263,3,639,87,2,0,0,0,0,0,0,0,0,0,0,0,0,220,Forest,2056,2996,-1062,2056,2996,-1062
4348749.40655172,4510602.44389519,1985,172,8,1800,21,0,0,0,0,0,0,0,2000,392,1,720,392,5,0,0,0,0,0,0,229,Forest,2463,3318,-823,2463,3318,-823
4660839.40655172,5136072.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,Forest,1702,2890,-920,1702,2890,-920
4227459.40655172,4153812.44389519,0,0,0,0,0,0,1985,131,11,673,11,1,1985,108,12,645,9,1,1985,204,11,-716,18,1,246,Forest,1892,2941,-1083,1892,2941,-1083
4152099.40655172,4300002.44389519,0,0,0,0,0,0,0,0,0,0,0,0,1985,156,1,453,156,2,0,0,0,0,0,0,253,Forest,1884,3110,-1084,1884,3110,-1084
4388019.40655172,4493862.44389519,0,0,0,0,0,0,0,0,0,0,0,0,1985,84,17,511,4,0,0,0,0,0,0,0,262,Forest,1486,2665,-927,1486,2665,-927
4379829.40655172,4168362.44389519,2012,394,1,555,394,2,1985,74,34,374,2,0,1990,171,2,636,85,3,1985,353,34,-201,10,2,269,Forest,1839,2834,-914,1839,2834,-914
4219089.40655172,3973992.44389519,0,0,0,0,0,0,0,0,0,0,0,0,1985,126,6,558,21,1,0,0,0,0,0,0,286,Forest,2085,3085,-1024,2085,3085,-1024
4246389.40655172,4011012.44389519,0,0,0,0,0,0,1993,192,22,440,8,1,0,0,0,0,0,0,1996,314,12,-452,26,1,292,Forest,1931,2972,-962,1931,2972,-962
4189149.40655172,4224702.44389519,1985,238,34,1585,7,1,1985,162,34,699,4,1,1985,169,23,603,7,2,1985,310,34,-809,9,1,314,Forest,2457,3174,-700,2457,3174,-700
4396089.40655172,4365402.44389519,1985,245,15,1832,16,1,2000,76,1,1346,76,0,0,0,0,0,0,0,1988,456,1,-1057,456,5,317,Forest,873,2578,-855,873,2578,-855
4439589.40655172,4580502.44389519,0,0,0,0,0,0,0,0,0,0,0,0,1985,92,11,537,8,1,0,0,0,0,0,0,324,Forest,1496,2513,-775,1496,2513,-775
4347939.40655172,4098762.44389519,0,0,0,0,0,0,0,0,0,0,0,0,1992,99,1,684,99,1,1985,172,17,-671,10,0,326,Forest,782,1559,-436,782,1559,-436
4434999.40655172,4595892.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,Forest,2113,3110,-1123,2113,3110,-1123
4382529.40655172,4030842.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,Forest,1912,2774,-760,1912,2774,-760
4813239.40655172,5254422.44389519,1996,335,4,710,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,Forest,860,2677,-1490,860,2677,-1490
4416879.40655172,4255572.44389519,0,0,0,0,0,0,2018,370,1,587,370,3,1985,178,6,682,29,1,1985,251,6,-740,41,1,364,Forest,1845,2788,-813,1845,2788,-813
4090749.40655172,4316202.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,Forest,2387,3447,-691,2387,3447,-691
4366569.40655172,4287642.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,315,6,-277,52,3,377,Forest,2265,3095,-804,2265,3095,-804
4376589.40655172,4258572.44389519,0,0,0,0,0,0,1993,267,13,808,20,2,0,0,0,0,0,0,1993,371,11,-876,33,2,382,Forest,1522,3108,-1532,1522,3108,-1532
4721499.40655172,5087622.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,Forest,2046,2863,-753,2046,2863,-753
4400319.40655172,4057902.44389519,0,0,0,0,0,0,1985,266,9,614,29,1,1997,414,5,695,82,3,1991,887,1,-706,887,3,392,Forest,1375,2610,-1184,1375,2610,-1184
4368429.40655172,4523592.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,Forest,1432,3037,-899,1432,3037,-899
4210569.40655172,4068582.44389519,2011,506,8,948,63,2,1996,99,23,627,4,1,0,0,0,0,0,0,2011,464,8,-371,58,3,397,Forest,1624,2889,-553,1624,2889,-553
4292349.40655172,4105542.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,177,12,-519,14,1,402,Forest,1414,2761,-1266,1414,2761,-1266
4493949.40655172,4707612.44389519,2016,472,3,1280,157,1,2010,753,9,508,83,7,2013,470,6,689,78,5,2010,610,9,-552,67,4,416,Forest,1460,2765,-1123,1460,2765,-1123
4302969.40655172,4091112.44389519,1995,215,3,1172,71,1,2000,87,19,488,4,1,1997,72,1,696,72,1,2018,266,1,-408,266,2,428,Forest,2132,3326,-827,2132,3326,-827
4169319.40655172,3971802.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,Forest,1736,2628,-636,1736,2628,-636
4510179.40655172,4593432.44389519,1994,195,25,1734,7,0,1985,152,28,917,5,0,2005,338,2,455,169,4,1994,394,19,-1058,20,2,443,Forest,1710,2967,-1089,1710,2967,-1089
4129869.40655172,4130172.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,Forest,1422,3540,-774,1422,3540,-774
4494039.40655172,4706592.44389519,1996,165,23,1525,7,1,2004,136,1,564,136,2,1985,53,34,678,1,1,1993,308,26,-592,11,3,456,Forest,2302,3181,-859,2302,3181,-859
4142319.40655172,3920622.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,240,4,-452,60,1,457,Forest,2107,3494,-1123,2107,3494,-1123
4534599.40655172,4816092.44389519,1996,298,2,1723,149,1,1987,262,1,840,262,3,0,0,0,0,0,0,0,0,0,0,0,0,464,Forest,1713,2814,-978,1713,2814,-978
4115859.40655172,4262052.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,Forest,2062,3639,-1289,2062,3639,-1289
4233939.40655172,4137252.44389519,1996,414,1,1134,414,3,1996,255,1,446,255,2,1990,78,2,624,39,1,1993,138,26,-696,5,0,468,Forest,1911,2757,-607,1911,2757,-607
4295739.40655172,4043202.44389519,2011,1180,2,1726,590,4,1985,203,34,768,5,0,1985,131,34,588,3,0,2010,1252,3,-932,417,4,471,Forest,2164,3154,-935,2164,3154,-935
