x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
3935751.21718873,3150737.84462311,2003,384,1,1319,384,5,1985,198,1,467,198,2,1985,98,3,640,32,1,1985,587,3,-495,195,4,32,Forest,1887,2677,-634,1908,2538,-841
3962151.21718873,3163427.84462311,1989,679,2,1039,339,3,1990,342,1,507,342,6,0,0,0,0,0,0,1989,426,1,-323,426,2,33,Forest,2109,2749,-418,2073,2262,-433
3931311.21718873,3017417.84462311,0,0,0,0,0,0,2015,282,4,321,70,3,0,0,0,0,0,0,2015,180,4,-452,45,2,34,Forest,2294,2911,-357,1854,2251,-541
4009371.21718873,2989307.84462311,2005,2066,2,957,1033,8,2005,1592,2,367,796,15,2005,630,2,743,315,12,2006,1163,1,-1166,1163,9,35,Forest,2076,2506,-214,2317,2308,-61
4014621.21718873,3119327.84462311,1992,12,27,1887,0,0,1994,62,25,925,2,0,2015,150,4,606,37,1,0,0,0,0,0,0,36,Forest,2188,3952,-1129,1867,3330,-1162
4046601.21718873,3072407.84462311,2007,1008,1,932,1008,10,2007,646,1,416,646,14,2007,315,1,743,315,7,2007,821,1,-328,821,8,37,Forest,2068,2388,-168,2045,2585,-685
3938901.21718873,3005057.84462311,0,0,0,0,0,0,1995,79,4,352,19,2,1996,54,2,788,27,1,1995,191,12,-291,15,3,38,Forest,2799,3134,-483,2057,2285,-470
4009161.21718873,2981747.84462311,2016,1656,1,1084,1656,21,2016,1193,1,505,1193,27,2016,516,1,632,516,20,2016,1612,1,-513,1612,28,39,Forest,1816,2144,-73,1375,3217,-1927
4001421.21718873,3099707.84462311,0,0,0,0,0,0,0,0,0,0,0,0,1985,280,3,566,93,5,1985,504,3,-679,168,3,40,Forest,2087,3644,-984,1901,3106,-1123
4011561.21718873,2994137.84462311,1985,1208,14,663,86,2,1996,1017,1,501,1017,4,1985,256,12,810,21,1,1985,1105,14,31,78,2,41,Forest,2453,2863,-321,2573,3567,-1037
4013541.21718873,3046757.84462311,1993,183,2,1547,91,2,1995,147,2,632,73,2,2018,186,1,727,186,6,2009,166,4,-800,41,1,42,Forest,2619,3618,-916,2494,3311,-892
4020531.21718873,3018467.84462311,1987,793,2,418,396,5,1988,191,1,305,191,4,2011,84,1,664,84,2,1985,246,34,-276,7,2,43,Forest,1063,1418,-239,1563,1954,-573
3957021.21718873,3001997.84462311,1992,159,27,695,5,1,1997,190,1,238,190,5,1996,59,23,825,2,1,1992,304,27,17,11,4,44,Forest,3018,3616,-642,1669,1875,-255
3970521.21718873,2977787.84462311,2017,230,2,1066,115,2,2015,124,1,414,124,2,1985,53,34,726,1,2,1985,210,34,-327,6,3,45,Forest,2048,2527,-417,1765,2111,-540
4008381.21718873,3106037.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,Forest,1296,3371,-1103,1337,2502,-806
4046991.21718873,3062447.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,258,30,-50,8,2,47,Forest,1270,1728,-206,1262,1470,-306
3858711.21718873,3077567.84462311,1985,27,25,1313,1,0,1985,75,25,462,3,1,2008,75,2,721,37,2,1985,166,34,-407,4,1,48,Forest,2628,3169,-451,2271,2586,-510
