x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
4838063.41699781,2573781.79413322,1985,422,3,1589,140,6,0,0,0,0,0,0,1985,40,5,731,8,2,1985,375,1,-372,375,6,32,Forest,3015,3894,-1070,2927,3407,-917
5018813.41699781,2507931.79413322,1995,192,24,1329,8,2,1985,46,34,484,1,0,1985,47,9,758,5,2,1985,154,34,-475,4,2,33,Forest,1519,6644,-3588,1336,3896,-1967
4759283.41699781,2398131.79413322,1998,140,6,1934,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1998,98,6,-932,16,1,34,Forest,2376,4019,-1351,1927,4156,-1650
4765853.41699781,2349501.79413322,2003,586,1,3248,586,2,2003,411,10,2119,41,1,0,0,0,0,0,0,2003,614,1,-2304,614,3,35,Forest,2949,3477,-680,2664,3023,-745
4631813.41699781,2473041.79413322,1995,1216,2,2582,608,4,1995,1053,1,1265,1053,5,1991,225,4,509,56,3,1985,624,6,-1097,104,1,36,Forest,2829,4231,-1414,1965,3711,-1637
4825103.41699781,2494611.79413322,1993,169,26,1572,6,2,1998,96,1,535,96,3,0,0,0,0,0,0,1985,182,34,-641,5,3,37,Forest,2862,3475,-701,2500,3104,-859
4813313.41699781,2362161.79413322,2015,280,4,2439,70,2,2017,440,2,1296,220,4,2016,246,3,552,82,6,2015,329,4,-1460,82,2,38,Forest,2825,3519,-877,2584,2916,-789
4964213.41699781,2492841.79413322,2017,326,2,1622,163,5,2017,196,2,594,98,5,1989,65,1,726,65,2,2017,209,2,-725,104,4,39,Forest,2855,3742,-870,2220,2839,-823
4764473.41699781,2384601.79413322,1996,225,1,1554,225,2,0,0,0,0,0,0,0,0,0,0,0,0,1990,124,7,-679,17,1,40,Forest,3062,3596,-797,2864,3643,-956
4812683.41699781,2564301.79413322,2010,404,3,1474,134,5,0,0,0,0,0,0,0,0,0,0,0,0,2010,265,1,-621,265,3,41,Forest,3028,3565,-823,2796,3152,-778
4811573.41699781,2479911.79413322,1998,570,14,1656,40,3,1994,535,19,583,28,4,1988,98,1,692,98,1,1994,516,19,-701,27,3,42,Forest,2792,3396,-678,2967,3262,-766
4891913.41699781,2541111.79413322,0,0,0,0,0,0,1997,136,3,587,45,4,1997,34,1,730,34,2,1997,194,3,-676,64,3,43,Forest,2579,2852,-697,2094,2535,-665
4828973.41699781,2486091.79413322,2010,626,1,1558,626,6,2010,438,1,634,438,8,2003,88,7,718,12,4,2010,534,1,-745,534,6,44,Forest,2901,3451,-751,2590,2906,-753
4693193.41699781,2472171.79413322,1990,334,1,1208,334,2,1990,186,1,456,186,3,1985,24,34,696,0,0,1990,259,1,-535,259,3,45,Forest,2693,3310,-629,2471,2885,-778
4757843.41699781,2458941.79413322,0,0,0,0,0,0,1999,75,1,600,75,1,1985,13,20,718,0,0,2007,59,1,-751,59,1,46,Forest,2680,3084,-634,2214,2561,-629
4885073.41699781,2532351.79413322,1985,200,34,1650,5,1,1985,48,34,775,1,0,1985,65,34,661,1,1,1985,298,34,-702,8,2,47,Forest,2813,4610,-1864,2435,3487,-1325
4896293.41699781,2508651.79413322,1992,246,1,1251,246,2,1992,21,27,536,0,0,0,0,0,0,0,0,1985,68,29,-609,2,1,48,Forest,1819,3315,-1406,2199,2725,-787
4730393.41699781,2412591.79413322,0,0,0,0,0,0,2009,184,1,1165,184,2,0,0,0,0,0,0,0,0,0,0,0,0,49,Forest,2162,3358,-1277,1531,3371,-1748
4791743.41699781,2375961.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Forest,2711,3203,-694,2419,2797,-747
4836833.41699781,2320191.79413322,1985,551,34,2026,16,3,1985,571,34,987,16,3,2007,286,1,403,286,6,1985,707,34,-1150,20,4,51,Forest,3481,3973,-944,2788,3279,-873
4916963.41699781,2537061.79413322,1992,118,27,1522,4,1,2011,90,8,572,11,2,2011,37,8,715,4,2,1985,129,34,-631,3,2,52,Forest,3417,3943,-826,2866,3264,-769
4732583.41699781,2483661.79413322,0,0,0,0,0,0,0,0,0,0,0,0,1997,41,1,716,41,1,1985,157,1,-868,157,3,53,Forest,2678,3205,-738,3105,3472,-842
4768973.41699781,2533161.79413322,0,0,0,0,0,0,1995,124,24,604,5,2,1996,66,23,760,2,4,1996,192,1,-665,192,3,54,Forest,2433,3671,-1041,2168,3144,-1170
4730873.41699781,2486631.79413322,1985,589,34,1391,17,3,1985,189,34,574,5,2,1985,44,5,702,8,1,2000,377,1,-670,377,5,55,Forest,3484,4173,-776,3075,3323,-629
4751213.41699781,2475711.79413322,2017,485,2,1772,242,2,2017,556,2,643,278,4,2017,297,2,693,148,4,2017,729,2,-798,364,3,56,Forest,2187,3864,-1740,2148,3350,-1468
4873343.41699781,2560281.79413322,2001,63,18,1662,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,135,3,-603,45,1,57,Forest,2667,3588,-1013,2542,3355,-951
4762343.41699781,2396301.79413322,1985,138,34,2592,4,0,1997,302,8,1327,37,2,1985,64,24,378,2,1,1997,330,12,-1678,27,2,58,Forest,2885,3490,-744,2700,3097,-836
