x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
5030876.63554602,2239281.22166272,1993,109,7,1990,15,1,0,0,0,0,0,0,0,0,0,0,0,0,2018,184,1,-1123,184,2,33,Forest,2403,3561,-1221,2093,2954,-1094
5034746.63554602,2216451.22166272,1995,222,5,1375,44,2,1985,85,34,579,2,1,1985,26,34,704,0,1,1985,179,34,-631,5,3,34,Forest,2743,3140,-644,2267,2754,-757
5121116.63554602,2237181.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Forest,3672,4294,-1245,3119,3581,-983
5048786.63554602,2239251.22166272,1985,280,34,1896,8,1,2007,377,1,928,377,3,2007,257,1,555,257,4,1985,415,34,-990,12,2,36,Forest,2502,3450,-1104,1945,3067,-1254
5103806.63554602,2272161.22166272,1985,23,13,2107,1,0,0,0,0,0,0,0,1998,188,1,627,188,11,0,0,0,0,0,0,37,Forest,3011,3793,-1071,3179,3578,-881
5084726.63554602,2229681.22166272,1996,1350,17,390,79,5,2005,554,14,459,39,4,1985,266,34,737,7,3,1997,637,5,-55,127,3,38,Forest,631,991,-102,1944,2879,-1144
5053166.63554602,2245761.22166272,0,0,0,0,0,0,0,0,0,0,0,0,2016,75,3,675,25,2,2011,96,8,-903,12,1,39,Forest,2803,3448,-1024,2378,3010,-977
5103086.63554602,2235921.22166272,1985,151,34,1338,4,1,1997,85,22,513,3,1,2003,33,1,747,33,1,1998,120,21,-544,5,1,40,Forest,2392,2808,-542,2385,2764,-623
5080106.63554602,2268081.22166272,1985,78,34,614,2,0,1985,38,34,277,1,0,1998,87,1,726,87,4,1985,104,34,-171,3,1,41,Forest,1101,1488,-281,1155,1462,-282
5057936.63554602,2298681.22166272,0,0,0,0,0,0,0,0,0,0,0,0,2003,15,16,702,0,0,0,0,0,0,0,0,42,Forest,3516,4189,-1001,3091,3486,-877
5095316.63554602,2212071.22166272,0,0,0,0,0,0,0,0,0,0,0,0,1985,130,1,590,130,4,0,0,0,0,0,0,43,Forest,2586,3817,-1391,2546,3169,-919
5030936.63554602,2229051.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Forest,2115,3529,-1448,2150,2992,-1026
5143286.63554602,2212281.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,Forest,1667,2173,-404,1648,1991,-240
5122766.63554602,2242401.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,Forest,2912,3649,-845,2757,3153,-740
5040056.63554602,2244171.22166272,2018,474,1,1991,474,5,2018,639,1,1027,639,15,2013,423,1,716,423,17,2013,643,1,-748,643,11,47,Forest,2671,3249,-760,1711,3058,-1380
5091236.63554602,2289471.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Forest,1935,3345,-1317,2349,2881,-616
5083166.63554602,2266971.22166272,1985,64,34,599,1,0,1985,27,34,241,0,0,2018,94,1,771,94,3,1985,79,34,-113,2,1,49,Forest,1369,1559,-145,1397,1577,-244
5105516.63554602,2221821.22166272,0,0,0,0,0,0,1985,264,7,833,37,3,1985,98,9,695,10,2,1985,294,7,-1034,42,2,50,Forest,3488,4053,-1015,3126,3532,-955
5082596.63554602,2200761.22166272,2013,782,1,2084,782,6,2013,858,1,1056,858,9,2013,349,1,449,349,9,2013,858,1,-1340,858,8,51,Forest,1983,3156,-1103,1619,3353,-1701
5150456.63554602,2241051.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,Forest,2475,4195,-1231,2558,3083,-508
5154476.63554602,2240901.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,Forest,1468,2058,-517,1592,1975,-443
5051606.63554602,2209971.22166272,2017,308,2,1904,154,1,2013,753,1,857,753,6,2013,488,1,559,488,8,2013,909,1,-956,909,5,54,Forest,2339,3303,-1140,1862,3096,-1173
5057606.63554602,2229681.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,Forest,2252,3418,-1087,2188,3102,-1159
5082926.63554602,2289501.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,Forest,2492,3129,-730,2163,2683,-736
5050976.63554602,2201571.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,Forest,2572,3705,-1379,2162,3197,-1275
5061146.63554602,2293581.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,107,1,-122,107,2,58,Forest,1719,2251,-342,1448,1639,-169
5114846.63554602,2226831.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,Forest,1689,2807,-936,1782,2334,-600
5115356.63554602,2258901.22166272,1985,69,34,2339,2,0,1992,290,2,988,145,2,2011,130,2,550,65,3,1992,368,2,-1184,184,2,60,Forest,2376,3921,-1576,2800,3549,-1125
5101136.63554602,2226291.22166272,1985,73,7,2267,10,0,0,0,0,0,0,0,2016,58,3,706,19,2,2013,126,6,-1043,21,1,61,Forest,3497,4116,-1129,2895,3608,-1120
5031806.63554602,2242791.22166272,0,0,0,0,0,0,0,0,0,0,0,0,1991,51,1,280,51,2,1985,49,5,-2201,9,0,62,Forest,2121,4247,-2122,2332,3466,-1446
5032076.63554602,2240241.22166272,1985,384,34,1122,11,3,1985,147,34,484,4,2,1985,36,34,689,1,1,1985,327,34,-455,9,4,63,Forest,2289,2713,-573,2006,2464,-746
5065976.63554602,2171121.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,132,4,-532,33,2,64,Forest,2428,3054,-668,2480,2878,-644
5054606.63554602,2202441.22166272,1985,235,34,1582,6,2,1985,303,34,640,8,2,1985,153,34,634,4,2,1985,323,34,-777,9,5,65,Forest,2156,2881,-773,1762,2749,-1100
