x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5142241.13716065,2087292.4695353499,1985,115,1,647,115,1,1985,292,1,1025,292,7,1985,486,1,1195,486,4,1985,578,17,2967,34,3,1985,507,1,3069,507,2,1985,342,1,2226,342,3,2017,92,1,603,92,2,1985,946,1,4141,946,5,0,0,0,0,0,0,1985,258,1,-2447,258,1,19,Forest
5171401.13716065,2066772.4695353499,1985,109,19,452,5,1,1985,159,19,697,8,2,1985,144,22,645,6,2,0,0,0,0,0,0,1985,449,21,1601,21,3,1991,221,7,902,31,2,1993,129,2,425,64,3,1985,408,19,2746,21,2,1989,233,1,1125,233,2,1993,262,2,-932,131,2,20,Forest
5189221.13716065,2099892.46953535,0,0,0,0,0,0,0,0,0,0,0,0,1985,72,8,409,9,0,1985,1102,2,4002,551,4,1985,169,17,1729,9,1,1993,215,2,714,107,4,1992,105,3,624,35,2,1985,78,36,3175,2,0,1985,799,2,2598,399,3,1993,473,4,-824,118,8,21,Forest
5175661.13716065,2005632.46953535,1990,166,1,391,166,4,1987,123,1,628,123,3,2015,109,6,270,18,1,1989,561,1,3627,561,2,2016,283,1,1563,283,3,2016,373,1,551,373,6,2016,203,1,706,203,6,2015,215,6,2839,35,1,0,0,0,0,0,0,2016,387,1,-747,387,5,22,Forest
5213401.13716065,2034732.46953535,1992,176,1,197,176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,490,36,1069,13,3,1985,196,36,430,5,2,0,0,0,0,0,0,1985,925,36,2156,25,2,0,0,0,0,0,0,1985,297,36,-421,8,2,23,Forest
5145901.13716065,2176032.46953535,0,0,0,0,0,0,1985,405,1,1024,405,8,1985,483,1,1131,483,13,1985,107,36,2496,2,1,1985,1098,1,1326,1098,21,1985,1004,1,724,1004,12,1985,274,1,466,274,10,1985,1341,1,2934,1341,20,2000,67,1,773,67,0,1985,1038,1,-445,1038,10,24,Forest
5167111.13716065,2098902.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,835,2,2934,417,5,1985,253,11,1430,23,2,1988,301,1,627,301,4,1985,126,6,603,21,2,0,0,0,0,0,0,0,0,0,0,0,0,1993,208,1,-771,208,2,25,Forest
5221831.13716065,1967352.46953535,0,0,0,0,0,0,0,0,0,0,0,0,1987,71,4,919,17,1,0,0,0,0,0,0,1998,122,2,2260,61,1,1993,212,1,1252,212,3,1989,89,2,355,44,2,1997,205,1,3560,205,2,0,0,0,0,0,0,1995,49,1,-1389,49,0,26,Forest
5194441.13716065,1922562.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,447,1,3153,447,4,1990,75,31,2031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Forest
5175481.13716065,2143782.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,250,17,1851,14,2,1985,164,9,828,18,2,1985,134,12,583,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1992,287,2,-1019,143,3,28,Forest
5178151.13716065,2127162.46953535,1989,258,3,393,86,6,1990,289,2,697,144,5,1989,380,2,459,190,8,1985,1323,2,4877,661,4,1990,676,1,2021,676,6,1989,637,2,664,318,6,1989,267,2,699,133,8,1990,777,1,3339,777,4,1989,1044,1,2731,1044,4,1989,849,2,-756,424,14,29,Forest
5152231.13716065,1965702.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,91,36,947,2,1,2000,78,4,378,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,124,36,-276,3,1,30,Forest
5197651.13716065,2104422.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,383,1,1315,383,4,2007,240,1,469,240,4,0,0,0,0,0,0,2007,585,1,2643,585,3,0,0,0,0,0,0,2007,345,1,-470,345,4,31,Forest
5220241.13716065,1997982.46953535,2011,25,10,347,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,466,3,2979,155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Forest
5207401.13716065,1967262.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,265,4,3099,66,2,2001,706,1,1594,706,7,2001,393,1,573,393,3,2001,187,1,679,187,3,0,0,0,0,0,0,0,0,0,0,0,0,2001,842,1,-850,842,9,33,Forest
5127271.13716065,2073972.4695353499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1026,1,3875,1026,4,2006,338,2,1681,169,2,0,0,0,0,0,0,1988,85,3,321,28,1,2000,496,21,3002,23,1,1987,374,4,1248,93,1,2006,177,15,-671,11,1,34,Forest
5114431.13716065,2179752.46953535,1985,61,9,210,6,0,0,0,0,0,0,0,1985,51,9,232,5,0,0,0,0,0,0,0,1985,614,36,508,17,3,1985,310,36,210,8,3,1985,56,36,665,1,1,1985,808,36,1146,22,3,0,0,0,0,0,0,1985,421,36,-161,11,4,35,Forest
5125501.13716065,1962792.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1478,36,3448,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,793,7,3162,113,3,1985,592,36,1706,16,1,0,0,0,0,0,0,36,Forest
5169751.13716065,2165772.46953535,1992,211,1,262,211,4,1991,170,2,476,85,3,1992,278,2,340,139,4,1985,1737,2,3964,868,6,1985,465,36,1688,12,1,1985,706,17,531,41,6,1993,240,1,637,240,4,1985,990,36,2913,27,3,1985,1324,2,2661,662,5,1985,910,15,-476,60,8,37,Forest
